date,open,high,low,close,volume
2023-04-26,28347.67,30046.27,27261.01,29119.0,18220.45022917
2023-04-27,29119.0,29912.28,28646.88,29537.16,12428.400177452
2023-04-28,29542.61,30236.381845,28922.03,29418.96769555,5359.938635627
2023-04-29,29422.55,30264.74818,29082.47,29250.01304207,1872.162764733
2023-04-30,29247.41585,29985.57,28410.56,28596.724675,5635.676745396
2023-05-01,28592.33,28745.05984,27690.27,27982.176006395,7036.519507334
2023-05-02,28001.15,28933.38,27935.07,28560.768,5977.436116576
2023-05-03,28566.64,29301.54,28166.26,29158.314958215,8937.83216316
2023-05-04,29151.48,29591.8,28700.0,29284.95,6220.155063225
2023-05-05,29288.42,29912.14,28820.0,29517.24,5799.730311611
2023-05-06,29517.24,29642.5668870935,28500.0,29068.181707615,4245.66563913
2023-05-07,29075.99,29389.88,28820.75,28852.82155122,4518.050730932
2023-05-08,28857.5,28924.0,27669.4,28181.8225,7000.442116224
2023-05-09,28195.28,28514.04,27625.78,27745.5222405,2832.52074077
2023-05-10,27745.0,28356.27,26834.655,27551.23,3527.882047492
2023-05-11,27549.85,27868.3355590955,26600.0,26739.62,2648.941765892
2023-05-12,26739.62,27534.5575590955,25869.675215,26800.59,3427.11922793
2023-05-13,26804.8765,27130.9971835,26603.85,26838.24,1354.471570672
2023-05-14,26838.24,27383.05015,26750.5,27296.35,1833.544096326
2023-05-15,27295.72,27652.0,26866.0,27120.7,2820.540943284
2023-05-16,27115.44,27532.8442195,26900.0,27073.53,2181.423104539
2023-05-17,27073.53,27825.1524185955,26555.0,27301.5605,2547.094692315
2023-05-18,27296.2,27700.9485590955,26405.7,26882.266955,2874.320505672
2023-05-19,26885.83,27552.7953040955,26633.6,26876.1295,1606.162198457
2023-05-20,26876.99,27646.5288740955,26828.3,27133.713,1056.129258714
2023-05-21,27131.51,27465.3422301955,26556.7,26715.26376789,1929.028952869
2023-05-22,26713.72,27430.0,26700.1,27370.0,2315.176264175
2023-05-23,27370.0,27740.4085590955,26473.0,26840.6373747,1941.70494492
2023-05-24,26842.26,26900.8824665945,25919.52,26264.798075585,2762.950786499
2023-05-25,26264.14,26635.9,18372.569720234,26460.4053175,1873.22079972
2023-05-26,26455.09,27442.4681659805,18372.569720234,26787.215595,1532.617118345
2023-05-27,26785.0,27484.6985590955,18527.672925,27197.036815,1123.210431103
2023-05-28,27201.29,28448.97,27144.72,27960.15,2141.707128914
2023-05-29,27961.07,28069.96,27536.59,27804.888197955,1530.286353462
2023-05-30,27808.49382385,28072.384331545,27267.0,27278.28,1921.489354731
2023-05-31,27275.0,27350.0,26645.16,26840.117,2413.026164725
2023-06-01,26825.65875477,27170.941238572,26530.25,27075.75,2348.597364132
2023-06-02,27075.71,27323.4873421,26864.0,27172.0194345,1822.960389315
2023-06-03,27171.75408145,27354.646,26940.0,27070.06968,966.101844125
2023-06-04,27068.38,27471.04,26789.0,26865.24,1695.203938128
2023-06-05,26860.01,26871.863,25439.54,25862.328996,3580.949689442
2023-06-06,25860.36,27799.11,25417.21442642,27320.6197,3977.885163358
2023-06-07,27335.09,30637.9,22880.636573363,26408.45,2084.926577722
2023-06-08,26718.38,26933.5,26289.1703045,26499.11841,843.487725971
2023-06-09,26519.89,26761.695208524,25592.4369542,25773.4272,1074.256367242
2023-06-10,25802.0,26223.3391,25410.561565,25745.59268,915.360571241
2023-06-11,25821.78,26370.88,25639.69605,26090.3,619.336306942
2023-06-12,26090.0,26384.99,25664.9932885,26056.055228855,679.209009502
2023-06-13,26278.01,27293.76,25624.2788,25983.5725,511.003617364
2023-06-14,26280.5,26379.97,24793.6512659715,25009.352501475,28.680254896
2023-06-15,25009.5060366,25743.36298925,24766.09454278,25500.24046085,2.360903135
2023-06-16,25506.484325,26467.2238003695,25169.61125,26340.003161694,0.946293909
2023-06-17,26336.956895694,26843.009766531,26317.1938703,26530.2511,0.485265473
2023-06-18,26536.89,26706.564796,26261.0168995,26430.71413,0.239507954
2023-06-19,26430.76551648,27181.95307475,26304.431814816,26958.0177115,4.379666396
2023-06-20,26954.73166745,28979.621122595,26647.00056,28784.33973,3.283946322
2023-06-21,28768.81585327,30789.9,28756.9934525,30364.929915,7.526770841
2023-06-22,30348.9895,30353.48739055,29491.887042,30006.34696,1.994160912
2023-06-23,30002.65,31596.8255209475,27464.5,30740.9310421,3.673697766
2023-06-24,30736.1974507,31066.14705,30267.48545,30903.09273564,0.150683377
2023-06-25,30910.2261865,31012.04922,29804.93,30253.820075,0.842758838
2023-06-26,30256.852,30667.5066555,29829.85237813,30355.602,1.659260073
2023-06-27,30355.175,31007.5458055155,30178.0291169885,30473.6848468,1.272925543
2023-06-28,30481.55837929,30496.7585125,29520.479520479,30227.6536395,1.124224071
2023-06-29,30218.2525,31282.2542646,30151.55989696,30910.459844255,2.546875748
2023-06-30,30844.441995,31544.40585,29380.810331,30388.47445569,6.466380625
2023-07-01,30385.895956,30710.060945,30374.97,30529.743525,0.544617957
2023-07-02,30528.37,30813.870461679,30231.36435,30701.6205105075,1.010968445
2023-07-03,30697.0715105075,31390.039548221,30485.7,31056.9905094905,1.339711015
2023-07-04,31063.25735,31123.8403,30629.9067,30842.05240964,0.421326377
2023-07-05,30841.5055,30883.247817,30204.959,30457.98348348,1.431555108
2023-07-06,30467.4518,31531.531531531,29687.3,30093.459,5.359088767
2023-07-07,30103.1302781,30623.55989768,29938.14,30247.841052705,2.656989267
2023-07-08,30232.27415,30425.785775,30049.681677495,30273.59385,0.052460776
2023-07-09,30281.8,30526.9385915915,29977.954375,30125.180225,0.071774392
2023-07-10,30120.52365,31030.4725988945,30016.735575,30450.38568105,1.402192616
2023-07-11,30453.807938,30803.342967205,30307.113967925,30633.203369689,1.990794722
2023-07-12,30629.448369689,30945.3044298695,30214.17203,30296.70005,2.004634019
2023-07-13,30301.4251645,31786.06427322,30257.18229504,31408.257,2.678284295
2023-07-14,31406.5482337,31419.65964,29923.426238925,30309.106042375,3.596378432
2023-07-15,30309.3171215,30660.821599125,30071.5981,30165.9867115,0.88071029
2023-07-16,30164.963325665,30457.791,30135.7923,30310.22449535,0.525698615
2023-07-17,30315.34710625,31797.2202969855,29671.85,30130.69602335,15.352476314
2023-07-18,30123.133758,30228.447767,29547.95785,30106.7469594985,0.809777436
2023-07-19,30112.2907429985,30139.99499,29770.616666,29965.6834585,0.431992188
2023-07-20,29964.9405841,30419.156361355,29584.702977,29871.765655,3.57073632
2023-07-21,29871.98511,30148.6975,29744.3773841395,29894.213314,1.051354243
2023-07-22,29886.972105895,29994.4572082,29648.4978384,29918.1685,0.558645553
2023-07-23,29916.9485,30355.45930747,29672.702016,29797.62,0.783829315
2023-07-24,29796.01785805,29921.4811829,28869.6209865,29095.0015,4.600208685
2023-07-25,29099.908584,29405.1989375,29088.75728,29207.229923465,0.736728954
2023-07-26,29199.89624575,29681.22,28902.64733,29488.8623882,4.864457762
2023-07-27,29489.752,29623.66573,29087.09581,29260.589371,3.06027585
2023-07-28,29259.88369128,29535.3531,29120.0628674,29385.4955736,0.744900247
2023-07-29,29381.68264139,29398.8011,29248.0,29324.7433435,0.206869428
2023-07-30,29330.6679242,29654.4136049,29035.370254565,29398.568237,3.255520563
2023-07-31,29400.6288338,29485.15,28799.88888,28851.76240562,1.530899635
2023-08-01,28855.49538118,30016.816015015,28584.43010485,29661.684474645,1.652534254
2023-08-02,29654.129571,29681.199142,28940.6962,29114.44555,2.34505246
2023-08-03,29117.70265329,29394.4627985,28940.3034375,29185.801370945,0.096099942
2023-08-04,29185.801370945,29309.5032818,28790.34234855,29018.82687595,0.217930268
2023-08-05,29012.282466,29087.45822617,28926.82511559,29045.2853705,0.097313284
2023-08-06,29046.54605,29187.0113185,28954.833,29136.319035,0.113366619
2023-08-07,29131.6111725,29298.448128,28701.41465,29187.63972,2.144573947
2023-08-08,29180.9199,30219.4712,29030.604534005,29742.748803,1.331946224
2023-08-09,29747.776682,30122.4842516,29351.337095,29515.61051206,0.863070989
2023-08-10,29517.7155,29711.43495,29317.24134156,29375.637461835,0.245970939
2023-08-11,29375.251240705,29534.44,29226.10497345,29396.64036,0.441613205
2023-08-12,29388.129949,29518.4846353645,29323.25679,29369.001,0.042660519
2023-08-13,29374.040770545,29456.3186961,29079.24922,29381.81588,0.15786149
2023-08-14,29380.698,29667.4002815,29255.75,29341.6149308395,0.587283823
2023-08-15,29346.7867252395,29456.468267,29076.25620225,29187.9359293,1.142521342
2023-08-16,29182.1651,29209.01861,28337.1755,28614.713778,1.17686248
2023-08-17,28610.144547025,28940.178014411,20843.672456575,26264.361548495,9.704489025
2023-08-18,26254.5265,26605.9895,25638.125472,25977.763,3.729138733
2023-08-19,25984.06694,26269.5952695945,25794.66770785,26115.145,1.075731104
2023-08-20,26102.137,26294.6,25994.5765,26056.2,0.656650046
2023-08-21,26053.6935,26588.8578371625,25860.47,26009.4185,1.927048348
2023-08-22,26012.08,26170.1005,25518.165,26042.399,4.265630649
2023-08-23,26041.8835,26786.862,25801.164,26448.935,3.257675463
2023-08-24,26452.36,26561.095,25940.4475,26019.89,1.941513775
2023-08-25,26017.478,26288.942,25772.2,26059.72,1.257719568
2023-08-26,26042.84,26077.372,25957.655,26022.1685,0.26476534
2023-08-27,26025.635,26170.5,25981.98,26010.765,0.486811616
2023-08-28,26006.1,26223.8,25873.126873126,26032.6905,2.111866629
2023-08-29,26062.415,29000.0,25919.9035,27436.6925,7.212835893
2023-08-30,27450.67,27494.3685,27054.4,27247.2685,4.661561567
2023-08-31,27252.955,27557.645,25693.196,26033.085,2.105294622
2023-09-01,26019.87,26135.6185,25324.562,25767.95,2.753695132
2023-09-02,25767.85,25970.3015,25754.7,25871.41,4.287266231
2023-09-03,25875.565,26115.1,25812.0,25975.116,5.363935404
2023-09-04,25985.12,26007.358,25550.5,25688.05,3.871083561
2023-09-05,25689.65,25871.432,25631.438,25745.93,6.682910947
2023-09-06,25748.68,25988.4365,25366.03,25803.645,1.395382963
2023-09-07,25800.806,26431.579,25601.835,26309.161,1.468325265
2023-09-08,26338.88,26361.837,25644.9875,25861.055,1.261568748
2023-09-09,25862.37,25941.9275,25764.7865,25829.9685,1.086324754
2023-09-10,25826.91,26008.749,25589.77,25766.3,0.722589743
2023-09-11,25767.6125,25958.7395,24904.443,25751.1,2.049685558
2023-09-12,25742.925,26526.505,25619.0,25917.26,2.095026917
2023-09-13,25919.11,26537.7267278565,25845.96,26213.956,0.98363347
2023-09-14,26205.45,26829.782,26158.6515,26649.95,1.668892689
2023-09-15,26649.75,26879.191,26221.1275,26563.0595,1.881929461
2023-09-16,26560.039,26618.545,26440.705,26562.576,1.932679362
2023-09-17,26564.9365,26754.975,26404.231,26631.7685,0.454155081
2023-09-18,26635.824,27415.393,26602.27,26853.825,4.354636295
2023-09-19,26857.91,27487.38,26768.905,27084.11,2.545635085
2023-09-20,27073.52,27290.7125,26819.84,27091.783,0.720201495
2023-09-21,27098.49,27099.39,26383.3735,26646.789,0.992430615
2023-09-22,26648.87,26733.4615,26505.795,26547.1485,0.41746901
2023-09-23,26545.183,26641.171,26536.275,26569.8,0.452565571
2023-09-24,26573.85,26720.7,26022.555,26142.75,0.570693714
2023-09-25,26130.05,26459.2,26008.6275,26335.55,1.875563824
2023-09-26,26335.4035,26351.2935,26082.013,26231.4,7.226201613
2023-09-27,26233.731,26827.7655,26098.7325,26421.645,3.408034133
2023-09-28,26423.091,27291.35,26361.6955,26969.955,1.332704769
2023-09-29,26972.075,27234.47,26700.4355,26926.785,0.636731661
2023-09-30,26924.0935,27091.8318705505,26910.125,27049.385,1.38226701
2023-10-01,27050.96,28156.012,27041.38,28072.53,1.107144746
2023-10-02,28070.23,28577.0395,27316.566,27633.665,1.400474311
2023-10-03,27629.5695,27675.13,27168.274,27386.639,0.798294898
2023-10-04,27386.198,27875.765,27335.511,27699.144,0.861763646
2023-10-05,27701.965,28131.187,27376.655,27533.952,1.657899797
2023-10-06,27524.6525,28236.633425,27180.7,27929.25,1.630867168
2023-10-07,27924.365,28112.779,27874.8745,27951.1095,0.248988946
2023-10-08,27957.89,28001.045385567,27723.218,27943.19,0.382764847
2023-10-09,27947.95,27950.37,27298.82,27609.457,0.595855225
2023-10-10,27608.92,27723.5289469875,26991.35,27125.933,1.362050436
2023-10-11,27124.6655,27324.7445,26543.0885,26814.499,1.048099727
2023-10-12,26814.13,26918.287,26551.5,26794.97,2.489643152
2023-10-13,26800.8025,27104.013,26673.049,26907.783,0.448728018
2023-10-14,26912.075,26953.372,26800.6735,26884.967,0.432458787
2023-10-15,26880.461,27296.04,26804.24,27263.29,0.394121718
2023-10-16,27263.5155,29789.0,26000.0,28198.33,5.147397218
2023-10-17,28199.175,28992.33215,28131.1885,28731.8835,0.493416435
2023-10-18,28757.648,28861.28,28152.36,28291.2155,0.667324257
2023-10-19,28292.3465,29424.785,28249.644,29329.21,0.473733659
2023-10-20,29340.3625,30189.7,29141.812,29563.0595,3.297854421
2023-10-21,29561.3465,30320.2765,29555.0745,29969.0615,1.690812587
2023-10-22,29975.2285,30829.0345,29713.103,30693.226,2.688417999
2023-10-23,30669.0095,45400.0,30371.1335,34427.39,12.128474871
2023-10-24,34406.5415,34862.275,32340.0,34191.685,5.768479094
2023-10-25,34203.385,35135.935,33720.8225,34701.289,4.380482338
2023-10-26,34721.05,34781.46,33748.0465,34109.1,2.132759662
2023-10-27,34113.5,34252.545,33417.841,34088.6765,1.593084739
2023-10-28,34106.815,34450.0,33943.8,34025.3665,0.445108843
2023-10-29,34009.63,34755.4625,34009.63,34321.405,2.747141431
2023-10-30,34335.438,34862.3,34091.5455,34243.43,5.140191813
2023-10-31,34250.965,34727.545,34060.805,34444.9,0.820919023
2023-11-01,34441.4675,35983.962,34116.698,35484.835,2.219523553
2023-11-02,35486.35,35490.7775,34326.831,34386.025,1.71640219
2023-11-03,34425.75,34865.3,34124.6575,34691.744,2.231631393
2023-11-04,34679.64,35324.835,34601.515,35181.957,2.14535956
2023-11-05,35173.85,35378.095,34509.224,34845.675,1.200081953
2023-11-06,34845.0055,35286.525,34793.49,34913.7825,2.361255495
2023-11-07,34922.551,35928.306,34546.4,35276.515,2.244194739
2023-11-08,35270.4105,36869.7805,35154.81,36589.7905,1.750212472
2023-11-09,36605.9485,37971.2345,36000.0,36768.015,4.86046203
2023-11-10,36753.6635,37525.325,36375.62,37106.4445,1.20648591
2023-11-11,37105.775,37297.198,36781.386,37096.9415,0.343177039
2023-11-12,37117.47,37435.63,36868.9,36947.728,0.697515177
2023-11-13,36935.008,37081.323,36210.3775,36641.4755,1.851182669
2023-11-14,36634.0005,36772.3,32851.0,35620.4765,2.465057711
2023-11-15,35613.21,37986.1,35538.865,37466.8835,3.231529536
2023-11-16,37478.7,37632.4,35529.9945,36345.5875,3.444949135
2023-11-17,36369.466,36737.975,35865.38,36360.625,0.715246892
2023-11-18,36348.115,36846.972814695,36255.289,36534.1305,0.076864309
2023-11-19,36544.802,37512.2515,36421.785,37156.3755,0.07318771
2023-11-20,37157.445,37764.21,36904.277,37375.538,2.897300088
2023-11-21,37377.015,37515.408,35658.8775,36372.6,4.846137157
2023-11-22,36393.748,37837.67,36247.125,37346.01,2.559339322
2023-11-23,37335.84,37528.21,36925.88,37440.758,0.966737279
2023-11-24,37434.076,38420.7645,37366.885,37829.915,4.317170074
2023-11-25,37843.39,37910.35,37627.85,37803.85,1.350437264
2023-11-26,37805.8,37843.789,37179.25,37315.11,2.52172165
2023-11-27,37323.8355,37472.66,36750.8435,36933.525,1.507728633
2023-11-28,36901.035,38404.3875,36901.035,38056.5515,2.416483534
2023-11-29,38053.85,38423.07,37602.688,37895.439,10.206069493
2023-11-30,37894.065,38251.5645,37514.59,38153.885,1.359182186
2023-12-01,38116.2815,39002.916,38082.745,38768.4165,3.718735367
2023-12-02,38756.324,39716.2565,38707.7,39434.945,0.847861433
2023-12-03,39430.86,41541.716,39396.544,41522.473,2.341953486
2023-12-04,41520.945142,42404.79,41176.005,41901.1625,4.533652599
2023-12-05,41902.175,44454.478,41000.0,43658.329,5.242800366
2023-12-06,43663.7,44279.715,43464.0,43991.775,4.391060491
2023-12-07,44017.55,44017.55,42956.384,43431.125,3.412174559
2023-12-08,43421.6085,44741.162,43104.62,44295.3025,2.227009921
2023-12-09,44300.2855,44360.01,43611.945,43895.5735,1.255168942
2023-12-10,43896.81,44059.837,41536.1395,42027.158,3.360317523
2023-12-11,42041.86,42490.651,40206.67,41547.545,3.683902044
2023-12-12,41536.59,42067.05,40655.445,41002.75,1.771731833
2023-12-13,40993.394,43434.466,40867.93,42809.2855,1.704485831
2023-12-14,42803.065,43415.6555,34724.255,42602.8655,4.331700334
2023-12-15,42619.41,43039.016,41678.98,42229.51,1.090353289
2023-12-16,42261.2735,42691.494,41769.9185,41863.65,0.954414949
2023-12-17,41905.1495,42360.09,40791.6425,40996.534,0.820840413
2023-12-18,40986.446,43378.4195,40541.6245,42946.9345,3.04540762
2023-12-19,42925.715,43258.773,41814.489,42701.8105,1.735240895
2023-12-20,42712.565,44304.8005,42625.5535,43503.55,3.208473022
2023-12-21,43467.513,44253.435,43390.06,44164.6955,1.517859762
2023-12-22,44169.995,44404.6685,43362.05,43626.755,1.628496767
2023-12-23,43672.94,43969.1255,43461.65,43501.845,0.044061275
2023-12-24,43502.365,43889.8205,42607.9808799995,43237.585,1.970811591
2023-12-25,43213.34,43797.4575,42712.3245,42767.37,0.156507323
2023-12-26,42740.0835,42834.2,41787.96,42451.715,4.140447916
2023-12-27,42469.95,43818.374,42395.71,43235.615,4.227928789
2023-12-28,43219.05,43219.05,42168.317,42703.0,3.949964862
2023-12-29,42677.465,43111.11,41552.05,42077.97,7.872202262
2023-12-30,42105.11,42585.069,41536.217,42206.355,1.218781871
2023-12-31,42177.102,42852.7,42103.7605,42225.54,1.06518695
2024-01-01,42212.57,45421.135,42212.57,44827.9655,3.123817741
